Linux 6.11.0-1014-nvidia (gb10-rtk) 	08/05/2026 	_aarch64_	(20 CPU)

10:55:47 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:56:12 AM   13    0.00    0.00   67.05    0.00    0.00    0.00    0.00    0.00    0.00   32.95
10:56:12 AM   14    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:56:12 AM   15    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:56:12 AM   16    1.00    0.00   33.00    0.00    0.00    0.00    0.00   66.00    0.00    0.00
10:56:12 AM   17    1.00    0.00   55.00    0.00    0.00    0.00    0.00   44.00    0.00    0.00
10:56:12 AM   18    0.00    0.00   47.47    0.00    0.00    0.00    0.00   35.35    0.00   17.17
10:56:12 AM   19    0.00    0.00   46.46    0.00    0.00    0.00    0.00   31.31    0.00   22.22

10:56:12 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:56:13 AM  all    0.00    0.00   36.77    0.00    0.00    0.00    0.00   19.82    0.00   43.31
10:56:13 AM    0    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:56:13 AM    1    0.00    0.00    4.08    0.00    0.00    0.00    0.00   11.22    0.00   84.69
10:56:13 AM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:13 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:13 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:13 AM    5    0.00    0.00   32.29    0.00    0.00    0.00    0.00   17.71    0.00   50.00
10:56:13 AM    6    1.06    0.00   51.06    0.00    0.00    0.00    0.00   15.96    0.00   31.91
10:56:13 AM    7    0.00    0.00   35.00    0.00    0.00    0.00    0.00   65.00    0.00    0.00
10:56:13 AM    8    0.00    0.00   41.58    0.00    0.00    0.00    0.00   58.42    0.00    0.00
10:56:13 AM    9    0.00    0.00   42.00    0.00    0.00    0.00    0.00   58.00    0.00    0.00
10:56:13 AM   10    0.00    0.00   61.80    0.00    0.00    0.00    0.00    2.25    0.00   35.96
10:56:13 AM   11    0.00    0.00   81.93    0.00    0.00    0.00    0.00    0.00    0.00   18.07
10:56:13 AM   12    0.00    0.00   77.65    0.00    0.00    0.00    0.00    0.00    0.00   22.35
10:56:13 AM   13    1.01    0.00   16.16    0.00    0.00    0.00    0.00    1.01    0.00   81.82
10:56:13 AM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:13 AM   15    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:56:13 AM   16    0.00    0.00   46.00    0.00    0.00    0.00    0.00   54.00    0.00    0.00
10:56:13 AM   17    0.00    0.00   54.46    0.00    0.00    0.00    0.00   45.54    0.00    0.00
10:56:13 AM   18    0.00    0.00   57.58    0.00    0.00    0.00    0.00   31.31    0.00   11.11
10:56:13 AM   19    0.00    0.00   49.48    0.00    0.00    0.00    0.00   26.80    0.00   23.71

10:56:13 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:56:14 AM  all    0.00    0.00   34.33    0.00    0.00    0.05    0.00   19.65    0.00   45.86
10:56:14 AM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:14 AM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:14 AM    2    0.00    0.00    7.14    0.00    0.00    0.00    0.00    0.00    0.00   92.86
10:56:14 AM    3    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
10:56:14 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:14 AM    5    0.00    0.00   28.87    0.00    0.00    0.00    0.00   34.02    0.00   37.11
10:56:14 AM    6    0.00    0.00   24.21    0.00    0.00    0.00    0.00   31.58    0.00   44.21
10:56:14 AM    7    0.00    0.00   35.00    0.00    0.00    0.00    0.00   65.00    0.00    0.00
10:56:14 AM    8    0.00    0.00   51.09    0.00    0.00    0.00    0.00   15.22    0.00   33.70
10:56:14 AM    9    0.00    0.00   38.61    0.00    0.00    0.00    0.00   61.39    0.00    0.00
10:56:14 AM   10    1.14    0.00   63.64    0.00    0.00    0.00    0.00    1.14    0.00   34.09
10:56:14 AM   11    0.00    0.00   37.36    0.00    0.00    0.00    0.00    0.00    0.00   62.64
10:56:14 AM   12    0.00    0.00   25.81    0.00    0.00    0.00    0.00    0.00    0.00   74.19
10:56:14 AM   13    0.00    0.00   30.85    0.00    0.00    0.00    0.00    0.00    0.00   69.15
10:56:14 AM   14    0.00    0.00   62.07    0.00    0.00    1.15    0.00    0.00    0.00   36.78
10:56:14 AM   15    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:56:14 AM   16    0.00    0.00   52.48    0.00    0.00    0.00    0.00   47.52    0.00    0.00
10:56:14 AM   17    0.99    0.00   50.50    0.00    0.00    0.00    0.00   48.51    0.00    0.00
10:56:14 AM   18    0.00    0.00   40.00    0.00    0.00    0.00    0.00   51.00    0.00    9.00
10:56:14 AM   19    0.00    0.00   44.33    0.00    0.00    0.00    0.00   27.84    0.00   27.84

10:56:14 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:56:15 AM  all    0.05    0.00   33.75    0.00    0.00    0.00    0.00   20.92    0.00   45.22
10:56:15 AM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:15 AM    1    0.00    0.00    8.25    0.00    0.00    0.00    0.00   48.45    0.00   43.30
10:56:15 AM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:15 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:15 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:15 AM    5    0.00    0.00    6.12    0.00    0.00    0.00    0.00    0.00    0.00   93.88
10:56:15 AM    6    0.00    0.00    5.94    0.00    0.00    0.00    0.00    6.93    0.00   87.13
10:56:15 AM    7    0.99    0.00   36.63    0.00    0.00    0.00    0.00   62.38    0.00    0.00
10:56:15 AM    8    0.00    0.00   67.42    0.00    0.00    0.00    0.00    0.00    0.00   32.58
10:56:15 AM    9    1.00    0.00   39.00    0.00    0.00    0.00    0.00   60.00    0.00    0.00
10:56:15 AM   10    0.00    0.00    3.41    0.00    0.00    0.00    0.00   38.64    0.00   57.95
10:56:15 AM   11    0.00    0.00   62.07    0.00    0.00    0.00    0.00    0.00    0.00   37.93
10:56:15 AM   12    0.00    0.00   61.63    0.00    0.00    0.00    0.00    0.00    0.00   38.37
10:56:15 AM   13    0.00    0.00   31.58    0.00    0.00    0.00    0.00    0.00    0.00   68.42
10:56:15 AM   14    0.00    0.00   69.32    0.00    0.00    0.00    0.00    0.00    0.00   30.68
10:56:15 AM   15    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:56:15 AM   16    0.00    0.00   52.53    0.00    0.00    0.00    0.00   47.47    0.00    0.00
10:56:15 AM   17    0.00    0.00   55.56    0.00    0.00    0.00    0.00   44.44    0.00    0.00
10:56:15 AM   18    0.00    0.00   38.38    0.00    0.00    0.00    0.00   61.62    0.00    0.00
10:56:15 AM   19    0.00    0.00   48.00    0.00    0.00    0.00    0.00   40.00    0.00   12.00

10:56:15 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:56:16 AM  all    0.10    0.00   34.37    0.00    0.00    0.00    0.00   19.83    0.00   45.69
10:56:16 AM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:16 AM    1    1.09    0.00    6.52    0.00    0.00    0.00    0.00   52.17    0.00   40.22
10:56:16 AM    2    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
10:56:16 AM    3    0.00    0.00   20.62    0.00    0.00    0.00    0.00    0.00    0.00   79.38
10:56:16 AM    4    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
10:56:16 AM    5    0.00    0.00   40.66    0.00    0.00    0.00    0.00    0.00    0.00   59.34
10:56:16 AM    6    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
10:56:16 AM    7    0.00    0.00   39.00    0.00    0.00    0.00    0.00   61.00    0.00    0.00
10:56:16 AM    8    0.00    0.00   26.32    0.00    0.00    0.00    0.00    0.00    0.00   73.68
10:56:16 AM    9    0.00    0.00   46.00    0.00    0.00    0.00    0.00   54.00    0.00    0.00
10:56:16 AM   10    0.00    0.00   20.65    0.00    0.00    0.00    0.00   31.52    0.00   47.83
10:56:16 AM   11    0.00    0.00   22.58    0.00    0.00    0.00    0.00    7.53    0.00   69.89
10:56:16 AM   12    0.00    0.00   67.44    0.00    0.00    0.00    0.00    0.00    0.00   32.56
10:56:16 AM   13    0.00    0.00   82.93    0.00    0.00    0.00    0.00    0.00    0.00   17.07
10:56:16 AM   14    0.00    0.00    8.16    0.00    0.00    0.00    0.00    0.00    0.00   91.84
10:56:16 AM   15    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:56:16 AM   16    0.00    0.00   58.00    0.00    0.00    0.00    0.00   42.00    0.00    0.00
10:56:16 AM   17    0.00    0.00   61.00    0.00    0.00    0.00    0.00   39.00    0.00    0.00
10:56:16 AM   18    0.00    0.00   38.00    0.00    0.00    0.00    0.00   62.00    0.00    0.00
10:56:16 AM   19    0.00    0.00   51.52    0.00    0.00    0.00    0.00   40.40    0.00    8.08

10:56:16 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:56:17 AM  all    0.00    0.00   33.75    0.00    0.00    0.00    0.00   19.90    0.00   46.25
10:56:17 AM    0    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
10:56:17 AM    1    0.00    0.00   10.23    0.00    0.00    0.00    0.00   39.77    0.00   50.00
10:56:17 AM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:17 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:17 AM    4    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
10:56:17 AM    5    1.11    0.00   58.89    0.00    0.00    0.00    0.00    2.22    0.00   37.78
10:56:17 AM    6    0.00    0.00   18.75    0.00    0.00    0.00    0.00    0.00    0.00   81.25
10:56:17 AM    7    0.00    0.00   39.00    0.00    0.00    0.00    0.00   61.00    0.00    0.00
10:56:17 AM    8    0.00    0.00   17.53    0.00    0.00    0.00    0.00    0.00    0.00   82.47
10:56:17 AM    9    0.00    0.00   42.57    0.00    0.00    0.00    0.00   57.43    0.00    0.00
10:56:17 AM   10    1.10    0.00   41.76    0.00    0.00    0.00    0.00   18.68    0.00   38.46
10:56:17 AM   11    0.00    0.00   30.43    0.00    0.00    0.00    0.00   19.57    0.00   50.00
10:56:17 AM   12    0.00    0.00   77.91    0.00    0.00    0.00    0.00    0.00    0.00   22.09
10:56:17 AM   13    0.00    0.00   38.71    0.00    0.00    0.00    0.00    0.00    0.00   61.29
10:56:17 AM   14    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:56:17 AM   15    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:56:17 AM   16    0.00    0.00   49.50    0.00    0.00    0.00    0.00   50.50    0.00    0.00
10:56:17 AM   17    0.00    0.00   61.00    0.00    0.00    0.00    0.00   39.00    0.00    0.00
10:56:17 AM   18    0.00    0.00   33.66    0.00    0.00    0.00    0.00   66.34    0.00    0.00
10:56:17 AM   19    0.00    0.00   54.00    0.00    0.00    0.00    0.00   37.00    0.00    9.00

10:56:17 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:56:18 AM  all    0.00    0.00   31.28    0.00    0.00    0.00    0.00   19.96    0.00   48.71
10:56:18 AM    0    0.00    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   93.94
10:56:18 AM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:18 AM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:18 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:18 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:18 AM    5    0.00    0.00   25.00    0.00    0.00    0.00    0.00   28.12    0.00   46.88
10:56:18 AM    6    0.00    0.00   37.63    0.00    0.00    0.00    0.00   12.90    0.00   49.46
10:56:18 AM    7    0.00    0.00   46.39    0.00    0.00    0.00    0.00   32.99    0.00   20.62
10:56:18 AM    8    0.00    0.00   46.32    0.00    0.00    0.00    0.00   33.68    0.00   20.00
10:56:18 AM    9    1.03    0.00   42.27    0.00    0.00    0.00    0.00   39.18    0.00   17.53
10:56:18 AM   10    0.00    0.00    8.16    0.00    0.00    0.00    0.00    8.16    0.00   83.67
10:56:18 AM   11    0.00    0.00   37.08    0.00    0.00    0.00    0.00   16.85    0.00   46.07
10:56:18 AM   12    0.00    0.00   27.17    0.00    0.00    0.00    0.00   11.96    0.00   60.87
10:56:18 AM   13    0.00    0.00   33.70    0.00    0.00    0.00    0.00    0.00    0.00   66.30
10:56:18 AM   14    0.00    0.00   39.77    0.00    0.00    0.00    0.00    0.00    0.00   60.23
10:56:18 AM   15    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:56:18 AM   16    0.00    0.00   37.00    0.00    0.00    0.00    0.00   63.00    0.00    0.00
10:56:18 AM   17    0.00    0.00   54.00    0.00    0.00    0.00    0.00   46.00    0.00    0.00
10:56:18 AM   18    0.00    0.00   31.31    0.00    0.00    0.00    0.00   68.69    0.00    0.00
10:56:18 AM   19    0.00    0.00   56.57    0.00    0.00    0.00    0.00   34.34    0.00    9.09

10:56:18 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:56:19 AM  all    0.10    0.00   30.82    0.05    0.00    0.00    0.00   20.21    0.00   48.81
10:56:19 AM    0    0.00    0.00   27.96    0.00    0.00    0.00    0.00    2.15    0.00   69.89
10:56:19 AM    1    0.00    0.00   11.34    0.00    0.00    0.00    0.00    0.00    0.00   88.66
10:56:19 AM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:19 AM    3    1.04    0.00    4.17    0.00    0.00    0.00    0.00   34.38    0.00   60.42
10:56:19 AM    4    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
10:56:19 AM    5    0.00    0.00   35.71    0.00    0.00    0.00    0.00   42.86    0.00   21.43
10:56:19 AM    6    0.00    0.00   60.22    0.00    0.00    0.00    0.00    0.00    0.00   39.78
10:56:19 AM    7    0.00    0.00   44.09    0.00    0.00    0.00    0.00    0.00    0.00   55.91
10:56:19 AM    8    0.99    0.00   32.67    0.00    0.00    0.00    0.00   55.45    0.00   10.89
10:56:19 AM    9    0.00    0.00   35.56    0.00    0.00    0.00    0.00    4.44    0.00   60.00
10:56:19 AM   10    0.00    0.00   13.40    0.00    0.00    0.00    0.00   25.77    0.00   60.82
10:56:19 AM   11    0.00    0.00    8.25    0.00    0.00    0.00    0.00   10.31    0.00   81.44
10:56:19 AM   12    0.00    0.00   15.05    0.00    0.00    0.00    0.00    4.30    0.00   80.65
10:56:19 AM   13    0.00    0.00   34.74    0.00    0.00    0.00    0.00    0.00    0.00   65.26
10:56:19 AM   14    0.00    0.00    7.29    0.00    0.00    0.00    0.00    0.00    0.00   92.71
10:56:19 AM   15    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:56:19 AM   16    0.00    0.00   38.38    0.00    0.00    0.00    0.00   61.62    0.00    0.00
10:56:19 AM   17    0.00    0.00   53.47    0.00    0.00    0.00    0.00   46.53    0.00    0.00
10:56:19 AM   18    0.00    0.00   48.51    0.00    0.00    0.00    0.00   51.49    0.00    0.00
10:56:19 AM   19    0.00    0.00   44.00    0.00    0.00    0.00    0.00   56.00    0.00    0.00

10:56:19 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:56:20 AM  all    0.10    0.00   31.08    0.00    0.00    0.00    0.00   21.65    0.00   47.16
10:56:20 AM    0    0.00    0.00   13.54    0.00    0.00    0.00    0.00    0.00    0.00   86.46
10:56:20 AM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:20 AM    2    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
10:56:20 AM    3    0.00    0.00    5.15    0.00    0.00    0.00    0.00   52.58    0.00   42.27
10:56:20 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:20 AM    5    0.00    0.00   28.57    0.00    0.00    0.00    0.00   51.02    0.00   20.41
10:56:20 AM    6    1.00    0.00   28.00    0.00    0.00    0.00    0.00   25.00    0.00   46.00
10:56:20 AM    7    1.08    0.00   50.54    0.00    0.00    0.00    0.00   16.13    0.00   32.26
10:56:20 AM    8    0.00    0.00   27.08    0.00    0.00    0.00    0.00    0.00    0.00   72.92
10:56:20 AM    9    0.00    0.00   39.13    0.00    0.00    0.00    0.00   16.30    0.00   44.57
10:56:20 AM   10    0.00    0.00   47.73    0.00    0.00    0.00    0.00    7.95    0.00   44.32
10:56:20 AM   11    0.00    0.00    4.95    0.00    0.00    0.00    0.00   52.48    0.00   42.57
10:56:20 AM   12    0.00    0.00   32.26    0.00    0.00    0.00    0.00    0.00    0.00   67.74
10:56:20 AM   13    0.00    0.00   51.11    0.00    0.00    0.00    0.00    0.00    0.00   48.89
10:56:20 AM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:20 AM   15    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:56:20 AM   16    0.00    0.00   54.00    0.00    0.00    0.00    0.00   46.00    0.00    0.00
10:56:20 AM   17    0.00    0.00   48.48    0.00    0.00    0.00    0.00   51.52    0.00    0.00
10:56:20 AM   18    0.00    0.00   34.34    0.00    0.00    0.00    0.00   65.66    0.00    0.00
10:56:20 AM   19    0.00    0.00   58.00    0.00    0.00    0.00    0.00   42.00    0.00    0.00

10:56:20 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:56:21 AM  all    0.00    0.00   33.44    0.00    0.00    0.00    0.00   21.60    0.00   44.91
10:56:21 AM    0    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:56:21 AM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:21 AM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:21 AM    3    0.00    0.00    6.32    0.00    0.00    0.00    0.00   55.79    0.00   37.89
10:56:21 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:21 AM    5    0.00    0.00   24.00    0.00    0.00    0.00    0.00   53.00    0.00   23.00
10:56:21 AM    6    0.00    0.00   40.82    0.00    0.00    0.00    0.00   40.82    0.00   18.37
10:56:21 AM    7    0.00    0.00   30.93    0.00    0.00    0.00    0.00   21.65    0.00   47.42
10:56:21 AM    8    0.00    0.00   25.51    0.00    0.00    0.00    0.00   38.78    0.00   35.71
10:56:21 AM    9    0.00    0.00   42.55    0.00    0.00    0.00    0.00    6.38    0.00   51.06
10:56:21 AM   10    0.00    0.00   68.35    0.00    0.00    0.00    0.00    0.00    0.00   31.65
10:56:21 AM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:21 AM   12    0.00    0.00   73.49    0.00    0.00    0.00    0.00    0.00    0.00   26.51
10:56:21 AM   13    0.00    0.00   80.68    0.00    0.00    0.00    0.00    0.00    0.00   19.32
10:56:21 AM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:21 AM   15    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:56:21 AM   16    0.00    0.00   56.44    0.00    0.00    0.00    0.00   43.56    0.00    0.00
10:56:21 AM   17    0.00    0.00   49.50    0.00    0.00    0.00    0.00   50.50    0.00    0.00
10:56:21 AM   18    0.00    0.00   35.64    0.00    0.00    0.00    0.00   64.36    0.00    0.00
10:56:21 AM   19    0.00    0.00   52.48    0.00    0.00    0.00    0.00   46.53    0.00    0.99

10:56:21 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:56:22 AM  all    0.00    0.00   32.83    0.00    0.00    0.00    0.00   22.37    0.00   44.74
10:56:22 AM    0    0.00    0.00    2.00    0.00    0.00    0.00    0.00   20.00    0.00   78.00
10:56:22 AM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:22 AM    2    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
10:56:22 AM    3    0.00    0.00    3.06    0.00    0.00    0.00    0.00   58.16    0.00   38.78
10:56:22 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:22 AM    5    0.00    0.00   35.00    0.00    0.00    0.00    0.00   65.00    0.00    0.00
10:56:22 AM    6    1.04    0.00   42.71    0.00    0.00    0.00    0.00   22.92    0.00   33.33
10:56:22 AM    7    0.00    0.00   27.00    0.00    0.00    0.00    0.00   73.00    0.00    0.00
10:56:22 AM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:22 AM    9    0.00    0.00   41.49    0.00    0.00    0.00    0.00    0.00    0.00   58.51
10:56:22 AM   10    0.00    0.00   64.37    0.00    0.00    0.00    0.00    0.00    0.00   35.63
10:56:22 AM   11    0.00    0.00   10.42    0.00    0.00    0.00    0.00    0.00    0.00   89.58
10:56:22 AM   12    0.00    0.00   45.45    0.00    0.00    0.00    0.00    0.00    0.00   54.55
10:56:22 AM   13    0.00    0.00   56.98    0.00    0.00    0.00    0.00    0.00    0.00   43.02
10:56:22 AM   14    0.00    0.00   47.19    0.00    0.00    0.00    0.00    0.00    0.00   52.81
10:56:22 AM   15    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:56:22 AM   16    0.00    0.00   54.00    0.00    0.00    0.00    0.00   46.00    0.00    0.00
10:56:22 AM   17    0.00    0.00   52.53    0.00    0.00    0.00    0.00   47.47    0.00    0.00
10:56:22 AM   18    0.00    0.00   38.38    0.00    0.00    0.00    0.00   61.62    0.00    0.00
10:56:22 AM   19    0.00    0.00   45.92    0.00    0.00    0.00    0.00   41.84    0.00   12.24

10:56:22 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:56:23 AM  all    0.00    0.00   32.97    0.00    0.00    0.00    0.00   19.99    0.00   46.99
10:56:23 AM    0    0.00    0.00    1.03    0.00    0.00    0.00    0.00   17.53    0.00   81.44
10:56:23 AM    1    0.00    0.00   14.43    0.00    0.00    0.00    0.00    0.00    0.00   85.57
10:56:23 AM    2    0.00    0.00    3.49    0.00    0.00    0.00    0.00   44.19    0.00   52.33
10:56:23 AM    3    0.00    0.00   32.53    0.00    0.00    0.00    0.00   27.71    0.00   39.76
10:56:23 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00    0.00   98.00
10:56:23 AM    5    0.00    0.00   46.00    0.00    0.00    0.00    0.00   54.00    0.00    0.00
10:56:23 AM    6    0.00    0.00   58.43    0.00    0.00    0.00    0.00    0.00    0.00   41.57
10:56:23 AM    7    0.00    0.00   45.00    0.00    0.00    0.00    0.00   55.00    0.00    0.00
10:56:23 AM    8    0.00    0.00   39.33    0.00    0.00    0.00    0.00    2.25    0.00   58.43
10:56:23 AM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:23 AM   10    0.00    0.00   15.62    0.00    0.00    0.00    0.00    0.00    0.00   84.38
10:56:23 AM   11    0.00    0.00   28.42    0.00    0.00    0.00    0.00    0.00    0.00   71.58
10:56:23 AM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:23 AM   13    0.00    0.00   69.51    0.00    0.00    0.00    0.00    0.00    0.00   30.49
10:56:23 AM   14    0.00    0.00    6.12    0.00    0.00    0.00    0.00    0.00    0.00   93.88
10:56:23 AM   15    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:56:23 AM   16    0.99    0.00   56.44    0.00    0.00    0.00    0.00   42.57    0.00    0.00
10:56:23 AM   17    0.00    0.00   53.00    0.00    0.00    0.00    0.00   47.00    0.00    0.00
10:56:23 AM   18    0.00    0.00   34.00    0.00    0.00    0.00    0.00   66.00    0.00    0.00
10:56:23 AM   19    0.00    0.00   58.00    0.00    0.00    0.00    0.00   35.00    0.00    7.00

10:56:23 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:56:24 AM  all    0.00    0.00   34.08    0.05    0.00    0.00    0.00   19.42    0.00   46.45
10:56:24 AM    0    0.00    0.00   32.95    0.00    0.00    0.00    0.00   20.45    0.00   46.59
10:56:24 AM    1    0.00    0.00   35.56    0.00    0.00    0.00    0.00    8.89    0.00   55.56
10:56:24 AM    2    0.00    0.00    4.17    0.00    0.00    0.00    0.00   42.71    0.00   53.12
10:56:24 AM    3    0.00    0.00   13.40    0.00    0.00    0.00    0.00    0.00    0.00   86.60
10:56:24 AM    4    0.00    0.00   26.32    0.00    0.00    0.00    0.00    6.32    0.00   67.37
10:56:24 AM    5    0.00    0.00   46.00    0.00    0.00    0.00    0.00   54.00    0.00    0.00
10:56:24 AM    6    0.00    0.00   28.28    1.01    0.00    0.00    0.00   19.19    0.00   51.52
10:56:24 AM    7    0.00    0.00   42.71    0.00    0.00    0.00    0.00   28.12    0.00   29.17
10:56:24 AM    8    0.00    0.00   30.00    0.00    0.00    0.00    0.00   30.00    0.00   40.00
10:56:24 AM    9    0.00    0.00   54.44    0.00    0.00    0.00    0.00    2.22    0.00   43.33
10:56:24 AM   10    0.00    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   94.95
10:56:24 AM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:24 AM   12    0.00    0.00   35.56    0.00    0.00    0.00    0.00    0.00    0.00   64.44
10:56:24 AM   13    0.00    0.00   38.89    0.00    0.00    0.00    0.00    0.00    0.00   61.11
10:56:24 AM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:24 AM   15    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:56:24 AM   16    0.00    0.00   39.00    0.00    0.00    0.00    0.00   30.00    0.00   31.00
10:56:24 AM   17    0.00    0.00   55.45    0.00    0.00    0.00    0.00   44.55    0.00    0.00
10:56:24 AM   18    0.00    0.00   41.58    0.00    0.00    0.00    0.00   58.42    0.00    0.00
10:56:24 AM   19    0.00    0.00   52.53    0.00    0.00    0.00    0.00   36.36    0.00   11.11

